Mitjana,Variança,Desviacio,GradientMag,Deteccio
105.147135416667,996.926667774823,30.195549796493,99435.6022239582,"Ulls"
124.663411458333,1691.2638103945,39.9159670584674,103837.839224597,"Ulls"
138.243489583333,1333.10616134752,33.773804298955,109559.724230627,"Ulls"
137.440755208333,2275.33512023493,43.3624092157936,109205.927798808,"Ulls"
118.237630208333,1177.17546265514,32.2657503688424,101700.069414194,"Ulls"
128.264322916667,1602.43514516844,39.0492957381476,123655.403109365,"Ulls"
116.735026041667,966.275473736702,29.0323630848311,86988.3238776143,"Ulls"
113.4375,1387.01357491135,36.2796479355077,105389.706885078,"Ulls"
110.436848958333,1554.65485095301,39.1235114524324,137921.035242945,"Ulls"
126.611979166667,1055.9412400266,31.5355096599597,101089.445647855,"Ulls"
78.7291666666667,1840.16940935284,41.2610522892367,132730.418494735,"Ulls"
116.916666666667,1409.71617353723,36.3936205885262,84754.7431182336,"Ulls"
101.729817708333,1134.21757258422,33.3895370135802,89815.6196141668,"Ulls"
150.944661458333,653.723141068262,23.208329758711,67424.7720186781,"Ulls"
145.763671875,971.788633089539,26.6952231894843,70845.7405733383,"Ulls"
120.554036458333,771.947542664007,27.4287433328913,98531.3115412386,"Ulls"
133.889973958333,1234.2403174867,34.3285764343138,101531.480946657,"Ulls"
118.108723958333,1217.2401512633,34.0763372950234,106404.757188027,"Ulls"
125.46484375,1350.77191378546,36.4196069644926,108041.879609936,"Ulls"
133.734375,2216.8322251773,46.7860660669562,101502.777105194,"Ulls"
122.928385416667,1420.74299091312,37.1862606937235,117615.562072256,"Ulls"
123.389973958333,1912.25455729167,42.4661874856333,143723.364488262,"Ulls"
160.571614583333,1284.78626440603,30.4235820593927,81220.2673266248,"Ulls"
137.982421875,1783.30001939273,41.7535437712463,103592.752374222,"Ulls"
137.732421875,1902.80024102394,42.4320794296986,82745.6928890293,"Ulls"
78.5846354166667,1405.7265070922,36.8205960822015,124062.672925692,"Ulls"
137.630208333333,1951.52066710993,42.8732644896799,97048.8934277585,"Ulls"
100.078776041667,1161.22264239805,33.0020331902341,114314.559105691,"Ulls"
117.557942708333,1171.05990968528,33.4613709156658,88247.8545536891,"Ulls"
101.305989583333,1191.40037677305,34.087567842962,97672.5300969553,"Ulls"
131.37109375,1608.86558067376,39.6407016452548,91889.0334655315,"Ulls"
139.141927083333,646.044824911347,23.8977693953134,67066.8170758601,"Ulls"
146.610677083333,1677.96232269503,40.0425709035183,143088.357631138,"Ulls"
125.229166666667,1200.85261524823,33.4948700701053,98550.5562284787,"Ulls"
135.80078125,1810.23659131206,41.6250037116205,106527.399661224,"Ulls"
151.399739583333,2596.09217087766,49.7946426012747,114764.263562313,"Ulls"
127.979166666667,853.135804521276,27.8260167009065,82781.9307236569,"Ulls"
139.307942708333,1021.86312887855,31.7317206548254,100518.783371275,"Ulls"
169.452473958333,1073.17651540337,26.7869816369535,77049.7260778996,"Ulls"
154.017578125,1054.07860981826,31.9738456924774,92185.6488250636,"Ulls"
107.037109375,1253.10678468528,33.5481799712292,101778.017639638,"Ulls"
83.0442708333333,1758.71348625887,41.2207156579095,108844.480265585,"Ulls"
120.04296875,710.579537898936,24.1539412664857,73970.5194269189,"Ulls"
119.82421875,1001.12771498227,30.9279794353421,91488.998101911,"Ulls"
88.453125,1475.31211214539,38.2200461490745,72115.6685877905,"Ulls"
101.550130208333,612.280986812943,24.2644279764525,78230.1469422657,"Ulls"
67.7376302083333,997.744057513298,31.4785749174067,84255.2978537364,"Ulls"
109.16796875,1074.8517564273,31.5994081244284,96618.8101830529,"Ulls"
138.616536458333,1931.5880568484,41.9824460696778,112817.752400636,"Ulls"
118.553385416667,1701.02451795213,40.3606752649406,78609.1506654214,"Ulls"
172.967447916667,1418.00434951241,32.8456334109361,93901.8857192631,"Ulls"
115.79296875,1536.45196143617,38.0862843428752,116380.792994619,"Ulls"
129.544921875,757.981950908688,26.8566301800643,81270.8250851924,"Ulls"
101.993489583333,1794.54194370567,41.8877619788938,126975.721850428,"Ulls"
70.515625,931.152842420213,29.1743304671509,70487.3992473396,"Ulls"
160.731770833333,1278.31396830674,34.4236779898257,106761.238939144,"Ulls"
132.901692708333,1159.65285627216,33.704541970246,91851.5813607421,"Ulls"
88.68359375,713.163757757092,26.0455468337916,75052.0287479088,"Ulls"
139.884114583333,877.603390957447,28.9361208700577,103402.476273812,"Ulls"
167.40234375,1934.25279809397,39.6344197757783,106966.906312136,"Ulls"
140.698567708333,1444.13991855053,37.7301519282421,110070.570267898,"Ulls"
99.0208333333333,1433.6013962766,37.5376280602757,101341.37440331,"Ulls"
86.029296875,670.186433399823,25.0368034563382,75763.3453983112,"Ulls"
180.632161458333,2599.47893118351,44.9247588111588,102714.31940988,"Ulls"
119.261067708333,1913.92995068706,42.8659193610402,100835.940069407,"Ulls"
119.146484375,1325.5215120789,36.2020285340632,117392.529440463,"Ulls"
94.939453125,1450.82450964096,37.9584970896665,73295.4959890748,"Ulls"
128.244140625,1518.95167054521,37.772301611742,94766.3078493696,"Ulls"
86.529296875,1391.40451850621,37.0856968155029,82757.4601171174,"Ulls"
105.642578125,1062.34232324911,30.0212968176917,86008.098167873,"Ulls"
135.337890625,2026.44590813387,42.8996413537518,111980.017042632,"Ulls"
78.6451822916667,1366.39099900266,36.8192456576088,97602.7587691901,"Ulls"
88.890625,1881.71947030142,43.0886587834672,85257.3282609433,"Ulls"
99.5735677083333,1123.75713375443,32.7045417646195,106885.151449257,"Ulls"
124.69921875,1613.72537123227,39.7104516734575,87755.1367441396,"Ulls"
75.6653645833333,1145.48462433511,33.0959036936741,80364.2598032198,"Ulls"
94.0397135416667,1182.59628490692,33.3788004171254,97060.7873280538,"Ulls"
106.544270833333,1078.22401374113,32.5156093820398,92433.5023362619,"Ulls"
40.2552083333333,814.624722960993,23.3413615104307,79387.3120518238,"Ulls"
83.4303385416667,352.65196974734,18.2785564715767,59578.0293898048,"Ulls"
144.143880208333,1668.28569647606,38.1641177668613,95207.8293869835,"Ulls"
179.310546875,1761.17452072252,39.128723269511,119644.854423263,"Ulls"
138.505859375,1591.94419049202,39.4156197295613,113560.748987609,"Ulls"
129.834635416667,1131.63364361702,32.7069192757049,109490.496971723,"Ulls"
156.888020833333,1210.37962655142,34.3125474346784,103366.23171332,"Ulls"
146.966145833333,2672.49069148936,51.537710779478,106495.937094779,"Ulls"
131.133463541667,1197.9314744016,32.7454900107358,89425.2366110524,"Ulls"
114.462239583333,1766.0939162234,41.5991979649558,110898.256016726,"Ulls"
147.3046875,882.118046320922,28.3613838738316,97859.7611530824,"Ulls"
134.580078125,872.606867796986,29.2172743203414,103828.147947572,"Ulls"
94.5833333333333,869.922152039007,29.1304320943093,90268.3011865968,"Ulls"
57.1888020833333,443.448914007092,20.6310669370883,60782.8593392852,"Ulls"
121.542317708333,1997.96917941046,43.0908500490128,91215.656716955,"Ulls"
157.60546875,1702.45547983156,37.9323754765104,95062.1591281953,"Ulls"
101.217447916667,834.793689051418,28.5540151857386,85269.9663777551,"Ulls"
132.541666666667,1521.9725454344,38.2228808380707,86179.3728898143,"Ulls"
106.979817708333,955.713333887411,29.7568429890985,85087.7743595868,"Ulls"
140.12890625,828.025265957447,26.4423618509288,79825.4509957715,"Ulls"
108.897786458333,1624.30364860372,39.5259699257224,95628.0822272956,"Ulls"
133.5234375,2129.60255984043,45.8479304510845,93557.613803783,"Ulls"
64.8509114583333,1369.17837156472,33.7041640292817,100209.999955348,"Ulls"
101.139973958333,1031.15316101507,31.3681992138695,92458.9259301748,"Ulls"
79.5397135416667,487.533092309397,20.9104664226951,59309.4737556756,"Ulls"
146.880208333333,1080.20974623227,31.9048885317092,98545.0446163362,"Ulls"
71.5514322916667,511.037995899823,22.1677055008967,76635.5922986373,"Ulls"
71.7467447916667,724.08866633422,26.868222315953,87674.0992297667,"Ulls"
119.442708333333,1827.71068816489,42.1586570818687,118369.286150172,"Ulls"
53.3450520833333,1096.88056848404,32.5445070945942,56713.3888000955,"Ulls"
94.783203125,2446.15404753989,49.2291302797495,81132.2159686997,"Ulls"
130.145833333333,1494.94736258865,38.0622545657506,122221.314706202,"Ulls"
99.1451822916667,2100.66704066933,45.714685033284,93074.1158406363,"Ulls"
157.916015625,1572.48436114805,36.3194245175822,93947.1436589171,"Ulls"
126.02734375,1380.0898714539,36.1135240688577,77092.3682563619,"Ulls"
82.6484375,1136.55125221631,33.4132351209599,61137.3196041285,"Ulls"
118.885416666667,1616.35657690603,37.9182339058088,103397.983731415,"Ulls"
78.8821614583333,712.844567265071,26.3471781658248,77135.9019345498,"Ulls"
171.352864583333,997.607297207447,30.5049689994743,89950.8006317753,"Ulls"
138.206380208333,937.077418550532,28.948392404995,95544.1370410298,"Ulls"
124.362630208333,1052.85523326684,30.3929121557,95410.8647068077,"Ulls"
148.5234375,2911.86998559397,52.3008514209502,106677.980941612,"Ulls"
107.453776041667,937.390334109043,29.4768734934791,66239.6514839125,"Ulls"
172.572916666667,2845.22553745567,50.7715068153942,147184.646510839,"Ulls"
137.106119791667,1214.46989971188,33.0472552302388,103644.028425287,"Ulls"
117.051432291667,1933.34401318706,42.9386628566671,134221.191093037,"Ulls"
100.438151041667,796.974747894503,26.3837574519959,83264.6210104247,"Ulls"
171.539713541667,802.833180961879,24.5900079525213,76137.738281004,"Ulls"
123.444661458333,1610.42150099734,38.6535808290755,117181.878903812,"Ulls"
109.876302083333,291.873781028369,16.8035348272127,54686.5829665356,"Ulls"
115.98046875,2012.64536236702,44.678651280366,86505.0698614208,"Ulls"
136.988932291667,913.543204233156,29.5232701017917,83370.5940772219,"Ulls"
127.306640625,904.958458000886,28.9317712846441,85597.8212312433,"Ulls"
119.397135416667,1139.69797207447,32.8331434743484,102711.548377971,"Ulls"
120.580078125,1327.1700326906,34.9096318627144,102009.285631699,"Ulls"
125.2890625,1202.2539893617,32.4958888918028,98745.7479419552,"Ulls"
136.553385416667,1366.34222628546,35.3014266466336,83546.3347332917,"Ulls"
79.52734375,1153.61366910461,33.5390403424648,85460.478919626,"Ulls"
108.143880208333,2780.84132590869,52.4629963628124,119615.324207565,"Ulls"
93.6458333333333,1088.02994791667,32.5622355508555,90909.742536537,"Ulls"
112.299479166667,1654.68459109043,39.8499328436854,102055.046426373,"Ulls"
114.654296875,1199.6152897828,33.4029616754574,88965.3919855345,"Ulls"
123.879557291667,945.462198027482,30.102788211892,79004.4811188,"Ulls"
138.298828125,1325.80323304521,34.3978425103124,109490.641252527,"Ulls"
74.619140625,1460.57885915337,37.6698513464562,101510.213201484,"Ulls"
98.611328125,488.674077460106,21.2275539058151,51350.9420020624,"Ulls"
119.833984375,1740.23904310727,41.5473687821838,83443.8618052754,"Ulls"
117.104817708333,1410.17321863918,36.723035084739,90512.7758429841,"Ulls"
112.897786458333,1683.12385028812,40.7727791210118,96438.9018764462,"Ulls"
115.0234375,1279.27784242021,35.6505976357065,98312.0981890924,"Ulls"
124.454427083333,1255.49174423759,34.9421014904045,106405.491713313,"Ulls"
103.735677083333,1703.45016068262,40.4831860968441,85875.6020196709,"Ulls"
139.25390625,1801.83006427305,40.8887570250036,95758.5759764468,"Ulls"
131.091145833333,1585.80989583333,38.8185356515491,106086.279308857,"Ulls"
125.84765625,1491.49578900709,38.5112402512166,98563.8212017497,"Ulls"
112.072916666667,1815.08311170213,42.3798796376954,76783.9648395882,"Ulls"
157.381510416667,1576.77828568262,38.2207218406748,116501.705914936,"Ulls"
88.7447916666667,777.016179078014,26.9260664148146,91679.6773755564,"Ulls"
92.4244791666667,1260.36020611702,34.5211945937192,91949.0749426464,"Ulls"
95.6940104166667,885.066073803191,28.2267505463052,81039.2364370204,"Ulls"
93.9798177083333,1989.57761247784,44.4059055368213,76220.5048597578,"Ulls"
111.905598958333,1078.35243517287,31.6496273550666,88647.6024575897,"Ulls"
109.646484375,961.460231050532,27.4809965561317,80013.2112516599,"Ulls"
107.724609375,1257.2677720523,34.7816237607257,93860.600461648,"Ulls"
104.277994791667,1474.8845716977,37.3313838485791,104962.482065285,"Ulls"
114.272786458333,1317.43701518174,36.1084796719956,96255.4094656811,"Ulls"
126.078125,1456.3279864805,36.6918920988516,73212.1848469174,"Ulls"
167.736979166667,1762.66744237589,38.5041481764522,87413.928231775,"Ulls"
145.94921875,1164.7850731383,32.5573099839196,93382.7694001571,"Ulls"
115.349609375,2796.11426473848,51.7934497125467,103616.823105166,"Ulls"
111.7578125,1953.12790890957,43.5543431544985,107747.942672382,"Ulls"
112.576822916667,1243.73925088652,34.3816239226748,100763.656526724,"Ulls"
138.572916666667,1898.8086214539,41.8883833657162,120913.183880962,"Ulls"
145.26171875,2762.92334330674,51.9074628581433,115474.920676245,"Ulls"
137.426432291667,1681.25170378989,39.3897379394351,107552.359763771,"Ulls"
102.143880208333,1519.7909879211,38.4932383469222,108988.073456211,"Ulls"
91.8411458333333,1242.34469193262,34.9991617125857,62697.587363345,"Ulls"
91.3561197916667,826.366868905142,28.3491053160398,73320.1251434103,"Ulls"
101.09375,1574.76138630319,38.9475830494978,81945.7192623738,"Ulls"
117.669921875,1161.1818345523,32.4459656736816,95797.8666649349,"Ulls"
106.397786458333,1582.82257036791,39.2476707319322,102185.129198542,"Ulls"
136.6875,565.036070478724,22.0413244549403,80251.4068570504,"Ulls"
99.5755208333333,764.017398049646,26.7790158053925,73407.8187259054,"Ulls"
100.353515625,1477.16540613918,38.3105966561775,97393.1708237468,"Ulls"
141.376302083333,1788.12450132979,40.5912203466577,69959.1955111354,"Ulls"
137.419270833333,1411.96647828014,37.1310978874753,96284.5843837043,"Ulls"
139.1796875,1533.36056626773,38.9393527184989,92475.248014306,"Ulls"
108.493489583333,1271.03645833333,32.2387755543739,114289.854865682,"Ulls"
92.8548177083333,3118.59639572252,55.5819943606311,87984.9047309154,"Ulls"
125.518880208333,1839.01633144947,42.0417370600634,115207.919549635,"Ulls"
135.218098958333,2114.68430019947,44.7084006709964,120782.200614468,"Ulls"
134.720703125,1026.40731660018,31.4545913975942,80961.3423333835,"Ulls"
82.3079427083333,811.52616633422,27.9499456586844,72183.250896755,"Ulls"
111.934895833333,1818.98667442376,40.5061192602141,95430.9595037656,"Ulls"
126.944010416667,1267.43564383865,34.6863625740332,96358.610286855,"Ulls"
40.6438802083333,445.312236812943,20.8901697158018,50585.0690509207,"Ulls"
129.746744791667,1246.83938663564,33.7591463632371,95926.4139135642,"Ulls"
108.593098958333,1333.36229776152,36.0825411603251,93956.4573873238,"Ulls"
97.4967447916667,2868.42407746011,52.9727477784474,104371.38910896,"Ulls"
95.0221354166667,1566.75617796986,39.208533756685,113591.0764231,"Ulls"
113.281901041667,1234.9392869016,34.2907170214571,113705.485385912,"Ulls"
72.4811197916667,577.769766733156,23.7530547599199,82068.5936917563,"Ulls"
97.9830729166667,1441.5662954344,35.3413794539043,103254.555940198,"Ulls"
144.488932291667,827.590661015071,27.2171867646356,73601.6412823846,"Ulls"
166.987630208333,1237.61808787677,30.4571603708304,81252.6170054159,"Ulls"
122.888671875,1070.70275099734,31.1204848959912,91191.7531669283,"Ulls"
108.917317708333,957.382577016844,30.5939754909156,92989.9052590713,"Ulls"
129.550130208333,1496.60769891401,37.6491809156224,111127.985993144,"Ulls"
101.244791666667,1468.5349623227,34.1632278008912,81325.8666419161,"Ulls"
95.787109375,1005.79312112145,30.9928201746425,85982.0950105748,"Ulls"
87.5983072916667,1311.20967697252,35.751907282566,105843.742208031,"Ulls"
111.2421875,1530.65968528369,37.6410195529165,92617.2962091378,"Ulls"
83.9140625,756.648188164894,26.785869337562,67483.9754038445,"Ulls"
40.16015625,412.889267508865,18.9131365182772,76318.1808936573,"Ulls"
145.699869791667,1651.22394448138,38.4783282469179,96427.5097906371,"Ulls"
60.900390625,580.413549977837,23.6600609346467,60064.8135750298,"Ulls"
132.97265625,892.085688164893,28.3260494893189,83312.1758022053,"Ulls"
124.311197916667,1481.88635859929,37.3933921968613,87393.1490684748,"Ulls"
141.642578125,1274.40282856826,32.3044670464466,85325.1135950809,"Ulls"
155.375651041667,1313.29810782358,34.8146455109541,89847.8816663305,"Ulls"
94.3209635416667,2906.34279421543,53.6123931393301,84544.8455423719,"Ulls"
118.611328125,1050.54783078457,31.9590873365079,89434.7451014655,"Ulls"
145.074869791667,970.872132646277,29.7635077596433,92645.6715853842,"Ulls"
89.6790364583333,704.958818151596,26.4939237806363,66489.5932831253,"Ulls"
121.006510416667,1574.09726839539,39.4008253077115,109944.399686576,"Ulls"
77.50390625,524.238392065603,22.4741988057345,63140.9363864245,"Ulls"
81.6705729166667,890.195201684397,29.6647771600119,86120.1675330936,"Ulls"
107.853515625,992.540655474291,30.8412967165537,86230.2815275623,"Ulls"
125.669921875,594.318303967199,23.4414262691022,74190.9509575134,"Ulls"
146.696614583333,1710.8984929078,38.9729202438699,95139.4681098289,"Ulls"
86.2005208333333,940.225731382979,30.5159928034462,98968.888410966,"Ulls"
120.594401041667,1293.76159408245,34.4119408388636,97054.9185305111,"Ulls"
113.177083333333,896.23085660461,29.1434158255331,87310.971473898,"Ulls"
82.923828125,885.320049312943,29.2966009486259,80665.5041719504,"Ulls"
104.190755208333,696.699537344858,25.6917463058396,84551.7951855938,"Ulls"
158.012369791667,1740.59326518174,39.0559967176754,99792.648767101,"Ulls"
157.108072916667,985.244708554964,29.703501977631,98476.8779070484,"Ulls"
92.1712239583333,1600.9552720523,39.6953164690606,94077.220498599,"Ulls"
162.201171875,1078.94374722961,29.281043995465,73624.0692319852,"Ulls"
86.513671875,943.707765403369,28.7279192232414,86853.7782666238,"Ulls"
134.326822916667,2297.07964871454,47.6223777670267,111958.403251082,"Ulls"
104.5,1238.11092641844,34.9668216269383,91348.9518549395,"Ulls"
165.399739583333,1030.53299534574,28.6040588410592,83435.8766447575,"Ulls"
118.324869791667,1108.3299950133,31.1386054283925,91961.2626524221,"Ulls"
90.623046875,508.837752105496,19.9163893044873,48795.7688605548,"Ulls"
104.319010416667,1326.26221742021,34.6578935745432,97737.8641239066,"Ulls"
61.8125,626.539284131206,24.850540906853,64105.4347460671,"Ulls"
120.990234375,1672.79830175089,39.7759427631514,99492.9462145765,"Ulls"
139.866536458333,1707.37573415337,39.098074385659,115611.599777458,"Ulls"
75.4869791666667,595.443622562057,23.9211246475493,58889.1260221308,"Ulls"
132.742838541667,1010.99466699911,29.5997019609551,86440.8193063192,"Ulls"
112.505859375,1739.07755707004,41.3581492081032,96145.9530442921,"Ulls"
96.92578125,570.858765514184,23.475158967379,82278.3870984266,"Ulls"
132.380208333333,1060.39732934397,31.8007104567768,99002.1566324734,"Ulls"
84.3248697916667,2103.87861535904,45.7972667975556,102755.605099704,"Ulls"
93.8268229166667,854.617353723404,27.6334008601673,75834.9375706582,"Ulls"
169.722005208333,1598.51300698138,38.7540332042414,117624.462729392,"Ulls"
125.623697916667,1057.41608488475,31.3713250509297,102474.1811629,"Ulls"
140.15234375,2302.04889738475,47.7251608802296,82357.7843887279,"Ulls"
136.104166666667,1524.2070866578,38.2158727946644,97238.070993924,"Ulls"
135.138020833333,1072.40170656028,31.7072244683661,104041.969172782,"Ulls"
57.7239583333333,1675.86419547872,38.1143240064,87094.6555825041,"No-Ulls"
62.7766927083333,3113.29907746011,55.7428551126572,58326.0764167525,"No-Ulls"
35.3990885416667,394.160474844858,19.2536286996986,20236.5233796169,"No-Ulls"
171.768880208333,372.291874445922,18.9788152542293,30267.4622496606,"No-Ulls"
74.1028645833333,558.320894281915,23.3205730031101,45118.8892071621,"No-Ulls"
36.5716145833333,85.9419880319149,8.79837731162792,15190.938682211,"No-Ulls"
105.98828125,1331.00191156915,36.1197786710082,31436.3597078318,"No-Ulls"
168.770182291667,928.052291112588,30.4610159540784,22164.8631928112,"No-Ulls"
29.4700520833333,1225.34917996454,26.3993841986362,142603.130670806,"No-Ulls"
22.5904947916667,1984.72300254876,38.5297800629246,42220.0532010702,"No-Ulls"
88.3684895833333,2181.15192819149,45.9594532706137,155525.343734666,"No-Ulls"
54.0286458333333,1203.63527814716,27.5025721982724,90271.7716062216,"No-Ulls"
170.108072916667,1016.30632203014,30.6058836770767,112876.964048942,"No-Ulls"
149.505208333333,1379.56177969858,36.3120205842211,42467.4668535216,"No-Ulls"
57.53515625,310.769558953901,17.3606511156582,29221.9788411413,"No-Ulls"
61.18359375,898.33904033688,29.8371795689425,25033.0451931816,"No-Ulls"
145.5,493.282552083333,21.1869261529163,82240.1873622159,"No-Ulls"
71.7610677083333,2662.75910073138,50.9831175992654,127837.592860624,"No-Ulls"
100.244140625,698.052956006206,18.1328130514205,112612.805026109,"No-Ulls"
88.34765625,333.750443262412,17.6134568533167,42774.9650032507,"No-Ulls"
108.14453125,6586.01396276596,72.8793362180815,201998.798654251,"No-Ulls"
83.66015625,813.962627437943,24.8131830202369,63452.625466345,"No-Ulls"
171.143880208333,597.784255873227,24.360170693419,58240.860228323,"No-Ulls"
112.420572916667,310.437167553191,16.8584961320046,71082.7571017266,"No-Ulls"
68.9108072916667,1634.4552720523,33.1032183106211,87410.0147923453,"No-Ulls"
123.830729166667,553.981715425532,21.0625776511432,97569.4272504275,"No-Ulls"
140.154947916667,1233.32626883865,34.1041551986231,84199.7066203006,"No-Ulls"
168.225260416667,1172.18849734043,33.197955106331,125866.426786502,"No-Ulls"
156.932291666667,1509.36203457447,37.6146390397912,168383.452420497,"No-Ulls"
110.248046875,2361.37540170656,48.2995448804464,169790.683615286,"No-Ulls"
155.005208333333,2650.05341312057,51.1646447109707,31680.1552593954,"No-Ulls"
105.48828125,3777.96312610816,54.7006976069976,156268.691947459,"No-Ulls"
152.015625,3657.20373448582,57.9503195599561,146455.26962117,"No-Ulls"
29.4498697916667,360.035807291667,17.6068171100213,53210.181803585,"No-Ulls"
103.306640625,1608.89072196365,39.2733198814249,161585.57812458,"No-Ulls"
35.8138020833333,657.500997340425,21.1446439946149,29070.7747188225,"No-Ulls"
106.4609375,1078.23298980496,31.565990993137,214311.815172218,"No-Ulls"
111.241536458333,147.303870234929,12.1333581075526,10812.1281852319,"No-Ulls"
164.214192708333,1901.28999058067,39.9790998587299,233294.191303694,"No-Ulls"
75.6673177083333,1772.85958277926,41.8596711299339,99171.3182615557,"No-Ulls"
100.475260416667,1080.75346298759,31.4961367223498,201535.053246222,"No-Ulls"
159.755859375,7882.29672262855,86.7451990616287,161330.506577344,"No-Ulls"
152.545572916667,421.881177969858,18.2489362332435,74884.7737494636,"No-Ulls"
149.192708333333,3769.91159685284,61.162271105761,149880.402332032,"No-Ulls"
172.34375,2750.71941489362,52.3488379099371,111780.185335498,"No-Ulls"
130.575520833333,3648.20362367021,60.2356571300008,58839.2754238117,"No-Ulls"
108.253255208333,1224.75832502216,34.8824601495585,97333.1924598266,"No-Ulls"
141.436197916667,2487.20442708333,47.5386954787242,201781.520245012,"No-Ulls"
122.7265625,3014.77401928192,52.3612489621032,184950.39327334,"No-Ulls"
81.482421875,2286.25112200798,45.8693511598566,190631.788613083,"No-Ulls"
89.9615885416667,3155.04237311613,54.8610379281126,167733.69657132,"No-Ulls"
141.990234375,499.577086103723,22.2288911093588,126460.716209075,"No-Ulls"
109.651692708333,4271.99879488032,57.2567478988253,121618.966565689,"No-Ulls"
75.255859375,615.480842752659,24.1635293145146,118048.791827629,"No-Ulls"
81.4342447916667,1897.05805352394,41.3815961260089,196101.666018564,"No-Ulls"
126.369140625,593.849914117908,24.1426983090412,92535.4820932207,"No-Ulls"
141.587890625,1134.81392675089,33.2775778542578,130711.228839939,"No-Ulls"
97.3092447916667,3275.68050476507,56.7032261957813,188243.374467048,"No-Ulls"
165.884765625,3288.01464151153,54.428866172175,130063.906011374,"No-Ulls"
101.983072916667,3563.20528590426,58.6778785251421,210409.475007519,"No-Ulls"
125.951822916667,2437.62425199468,49.2023541790587,71156.6987705939,"No-Ulls"
81.6516927083333,2499.06165503103,48.1823802941012,225355.953872403,"No-Ulls"
38.2122395833333,97.2514960106383,9.54193569787198,31949.0963037364,"No-Ulls"
85.1725260416667,1433.86387688387,36.408442436949,158178.416170609,"No-Ulls"
89.7864583333333,1118.60840536347,32.1526133045617,139467.887277542,"No-Ulls"
208.9296875,2035.25177304965,42.665727925609,69540.5250211853,"No-Ulls"
133.294921875,4667.5918245789,67.1999772674388,202846.224625992,"No-Ulls"
90.2200520833333,804.096326462766,26.6673128031827,109591.551769893,"No-Ulls"
136.493489583333,2991.17317708333,53.2902555182904,142751.938751406,"No-Ulls"
136.838541666667,2637.47972074468,51.2843571093656,84121.2931291541,"No-Ulls"
142.903645833333,2973.32585328014,51.3276898984232,182666.641194935,"No-Ulls"
157.589192708333,1120.14803579344,33.413659782395,70999.9586645525,"No-Ulls"
