Mitjana 1,Variança 1,Desviacio 1,GradientMag 1,Mitjana 2,Variança 2,Desviacio 2,GradientMag 2,Mitjana 3,Variança 3,Desviacio 3,GradientMag 3,Deteccio
119.736328125,852.968359375,27.4806744330146,116347.055974756,81.046875,1036.25078125,31.4760620518056,116347.055974756,129.10546875,496.3625,21.6257079346882,116347.055974756,"Ulls"
134.310546875,790.913411458333,26.8707900238654,92080.1229931147,112.955078125,2097.27721354167,40.1960461690976,92080.1229931147,168.033203125,211.586067708333,13.8238508688685,92080.1229931147,"Ulls"
161.91796875,385.948177083333,18.3998141566141,93418.1775361195,142.11328125,1472.27291666667,35.5367784124085,93418.1775361195,193.70703125,224.487760416667,13.8130084194861,93418.1775361195,"Ulls"
68.0078125,763.25859375,26.3339062316855,122831.906068516,57.705078125,1174.76653645833,25.2192240742623,122831.906068516,114.326171875,821.307421875,25.6375395118649,122831.906068516,"Ulls"
147.314453125,1531.515234375,37.1461395441485,104471.704082669,104.890625,1344.98020833333,33.4528593637075,104471.704082669,165.09765625,364.003385416667,18.2387153186732,104471.704082669,"Ulls"
91.35546875,217.825,13.8845042197015,117588.034154804,77.52734375,1522.30260416667,35.5424824747815,117588.034154804,117.294921875,517.068359375,19.356761887037,117588.034154804,"Ulls"
151.14453125,687.474739583333,24.8936536729458,112881.565983574,105.044921875,1600.20611979167,35.335698807502,112881.565983574,175.1171875,391.00234375,18.6071852849503,112881.565983574,"Ulls"
126.79296875,1818.12447916667,40.4003413638266,105983.222512175,77.859375,572.19765625,22.4304184034568,105983.222512175,126.0234375,534.547135416667,22.3259870370843,105983.222512175,"Ulls"
126.248046875,490.224348958333,21.2294321646503,90492.9826970025,104.20703125,731.050260416667,24.7638100813931,90492.9826970025,147.603515625,321.741015625,16.3743456624606,90492.9826970025,"Ulls"
139.66796875,516.4390625,19.2479539549975,118159.521860984,91.3203125,715.077083333333,23.9662501216381,118159.521860984,154.474609375,765.745963541667,26.2396153266175,118159.521860984,"Ulls"
140.599609375,543.086588541667,22.6333064932282,96878.3738988507,97.78125,1497.86744791667,34.9173984876788,96878.3738988507,141.92578125,344.752604166667,17.0788139657358,96878.3738988507,"Ulls"
122.771484375,707.456640625,25.6785271660629,114301.138840015,110.265625,1804.73619791667,41.7322862580449,114301.138840015,182.130859375,343.547005208333,16.3689739990846,114301.138840015,"Ulls"
114.259765625,256.657161458333,15.0055582260572,99435.6022239582,85.15234375,1084.17135416667,28.9175145570792,99435.6022239582,116.029296875,360.524348958333,17.697417794864,99435.6022239582,"Ulls"
116.751953125,1494.97825520833,36.7004245182305,103837.839224597,98.728515625,1182.90013020833,32.3531566838542,103837.839224597,158.509765625,237.323828125,14.3572662080492,103837.839224597,"Ulls"
146.205078125,935.094661458333,28.1698498015299,109559.724230627,107.5078125,865.741666666667,26.2108671122235,109559.724230627,161.017578125,214.944661458333,13.4192922480601,109559.724230627,"Ulls"
152.912109375,500.386067708333,19.4051670277716,109205.927798808,93.677734375,1498.01731770833,34.2200246398119,109205.927798808,165.732421875,633.881380208333,22.3104199486177,109205.927798808,"Ulls"
120.740234375,1143.23658854167,30.9805479793509,101700.069414194,103.751953125,1067.93919270833,29.4132985195552,101700.069414194,130.220703125,218.935026041667,13.4060188917911,101700.069414194,"Ulls"
133.53515625,709.588802083333,24.4563324085095,123655.403109365,100.525390625,1518.27955729167,35.931358376966,123655.403109365,150.732421875,660.229296875,23.9809275405948,123655.403109365,"Ulls"
113.662109375,1274.99830729167,33.7683249329541,86988.3238776143,107.005859375,709.745703125,23.5941496015386,86988.3238776143,129.537109375,179.195703125,11.9225241047002,86988.3238776143,"Ulls"
98.810546875,1267.437109375,34.9595640409519,105389.706885078,101.669921875,973.183723958333,28.570668427995,105389.706885078,139.83203125,151.359375,11.483434447453,105389.706885078,"Ulls"
99.373046875,1199.60533854167,34.1525675597017,137921.035242945,94.341796875,1041.52408854167,30.5718704036692,137921.035242945,137.595703125,574.995182291667,21.8277425927573,137921.035242945,"Ulls"
122.9140625,1044.86588541667,31.0943194355049,101089.445647855,110.080078125,661.285807291667,23.8863187261731,101089.445647855,146.841796875,128.163932291667,10.7611447107949,101089.445647855,"Ulls"
67.705078125,835.403515625,27.9154467907977,132730.418494735,59.96484375,1830.46901041667,36.1380133655799,132730.418494735,108.517578125,734.983463541667,23.7434050205597,132730.418494735,"Ulls"
133.388671875,867.013411458334,27.1382016377992,84754.7431182336,80.1953125,546.777083333333,22.1606235199149,84754.7431182336,137.166015625,472.144401041667,20.2647049439802,84754.7431182336,"Ulls"
97.08203125,768.8546875,27.3483510076844,89815.6196141668,77.857421875,722.355598958333,25.1092031359637,89815.6196141668,130.25,397.129427083333,19.4126087376757,89815.6196141668,"Ulls"
161.78515625,94.29609375,9.48944799500109,67424.7720186781,129.015625,453.856770833333,19.2578165317062,67424.7720186781,162.033203125,228.136848958333,12.3361265380536,67424.7720186781,"Ulls"
162.1796875,78.8971354166667,8.10625717695926,70845.7405733383,119.462890625,662.163671875,22.2746130113492,70845.7405733383,155.6484375,422.734375,16.5150025709155,70845.7405733383,"Ulls"
121.97265625,541.396875,21.9862155790859,98531.3115412386,104.951171875,663.223307291667,25.0202345297429,98531.3115412386,134.73828125,135.072916666667,10.9237359346153,98531.3115412386,"Ulls"
143.48828125,893.885677083334,28.0392554606127,101531.480946657,106.314453125,1098.741796875,31.4650192282448,101531.480946657,151.8671875,327.078125,16.2051811111473,101531.480946657,"Ulls"
103.181640625,999.540755208333,30.1155101459537,106404.757188027,107.86328125,1237.12265625,30.4244470324273,106404.757188027,143.28125,258.66484375,14.7019094633276,106404.757188027,"Ulls"
129.1328125,398.431770833333,19.7650573546061,108041.879609936,92.673828125,728.966276041667,25.2309595403582,108041.879609936,154.587890625,484.954557291667,21.4009972221707,108041.879609936,"Ulls"
147.302734375,1860.107421875,41.497878545047,101502.777105194,90.935546875,932.171223958333,28.3259167341115,101502.777105194,162.96484375,853.455729166667,25.0476374016899,101502.777105194,"Ulls"
106.62890625,922.3078125,29.9835503859772,117615.562072256,109.314453125,1239.897265625,32.3605151696088,117615.562072256,152.841796875,406.587109375,19.3668745631987,117615.562072256,"Ulls"
135.373046875,1521.30403645833,37.9242240048445,143723.364488262,106.861328125,2036.22903645833,41.4380467357826,143723.364488262,127.935546875,1160.33216145833,31.8904176953331,143723.364488262,"Ulls"
177.486328125,112.331380208333,9.57706640644442,81220.2673266248,130.203125,789.60859375,25.032707651195,81220.2673266248,174.025390625,510.096744791667,18.4190043247698,81220.2673266248,"Ulls"
137.98828125,362.234635416667,17.7379627604742,103592.752374222,99.875,723.401822916667,24.7928554077347,103592.752374222,176.083984375,953.355598958333,29.3459015375298,103592.752374222,"Ulls"
171.25,724.10703125,25.4987946901558,82745.6928890293,88.70703125,602.49375,22.7548963330602,82745.6928890293,153.240234375,320.379036458333,16.6873068249233,82745.6928890293,"Ulls"
66.708984375,819.641276041667,27.8645961865267,124062.672925692,62.298828125,1265.67408854167,32.9491123122846,124062.672925692,106.74609375,419.34453125,19.3206796462433,124062.672925692,"Ulls"
148.69140625,691.4921875,24.7910771269723,97048.8934277585,92.63671875,924.420572916667,28.424669509606,97048.8934277585,171.5625,530.325,21.6993955632636,97048.8934277585,"Ulls"
90.984375,672.161458333333,24.5933267932321,114314.559105691,85.46875,1129.12239583333,30.6010185386729,114314.559105691,123.783203125,342.168098958333,18.2857311846884,114314.559105691,"Ulls"
119.35546875,1346.66302083333,35.5011911267987,88247.8545536891,91.0703125,534.155208333333,21.6544856748941,88247.8545536891,142.248046875,300.393098958333,16.7254693154809,88247.8545536891,"Ulls"
102.947265625,531.633723958333,22.3923679287142,97672.5300969553,79.0625,824.719010416667,27.5790778533778,97672.5300969553,121.908203125,1245.61028645833,33.158671989634,97672.5300969553,"Ulls"
146.892578125,1223.53528645833,32.2758239327759,91889.0334655315,96.75390625,1502.92994791667,35.5522940496238,91889.0334655315,150.466796875,237.139713541667,15.1023709361364,91889.0334655315,"Ulls"
157.181640625,172.673567708333,12.7754057201144,67066.8170758601,122.96484375,820.365625,25.4081533147321,67066.8170758601,137.279296875,107.826432291667,10.102038914115,67066.8170758601,"Ulls"
152.205078125,671.770703125,24.0679063192755,143088.357631138,115.55078125,1548.01067708333,37.6031149492226,143088.357631138,172.076171875,483.598046875,19.7539936351603,143088.357631138,"Ulls"
117.40234375,917.278385416667,29.3093219696452,98550.5562284787,104.0390625,907.458072916667,27.5662039848788,98550.5562284787,154.24609375,248.794791666667,15.1258457503749,98550.5562284787,"Ulls"
146.552734375,1403.70247395833,35.1420971346078,106527.399661224,96.734375,697.083333333333,24.5397024712411,106527.399661224,164.115234375,570.517578125,22.1444870671373,106527.399661224,"Ulls"
166.29296875,1236.51380208333,33.6038023631904,114764.263562313,102.494140625,1465.86471354167,35.7348456913247,114764.263562313,185.412109375,789.761848958333,25.8434433266171,114764.263562313,"Ulls"
130.44921875,839.27265625,26.8997784300957,82781.9307236569,116.64453125,1032.02890625,28.9983694395272,82781.9307236569,136.84375,134.504427083333,10.937349337704,82781.9307236569,"Ulls"
126.201171875,783.119921875,25.5502911970212,100518.783371275,128.353515625,814.954296875,26.2400242537082,100518.783371275,163.369140625,501.007421875,21.47964680127,100518.783371275,"Ulls"
183.822265625,90.788671875,8.4802388436173,77049.7260778996,149.6328125,928.34375,24.1391488140504,77049.7260778996,174.90234375,975.208072916667,22.974738891503,77049.7260778996,"Ulls"
163.173828125,943.742057291667,28.4208848564644,92185.6488250636,128.40234375,529.63515625,22.0343859738824,92185.6488250636,170.4765625,329.684895833333,17.0632691001991,92185.6488250636,"Ulls"
119.1796875,338.25078125,17.0960490524985,101778.017639638,79.375,915.683072916667,28.2102273537614,101778.017639638,122.556640625,619.879036458333,22.3485525746653,101778.017639638,"Ulls"
71.896484375,1326.08919270833,34.9169315217742,108844.480265585,68.07421875,1197.83854166667,30.5779243745055,108844.480265585,109.162109375,302.513151041667,15.5959052747406,108844.480265585,"Ulls"
121.265625,729.838020833333,24.3238547771921,73970.5194269189,107.138671875,671.717838541667,22.5470851683823,73970.5194269189,131.724609375,86.4985677083333,8.36998038116252,73970.5194269189,"Ulls"
126.958984375,402.155078125,17.9277064397798,91488.998101911,99.931640625,784.889973958333,26.3047296133328,91488.998101911,132.58203125,137.635416666667,10.6873655242078,91488.998101911,"Ulls"
103.27734375,1596.68229166667,39.1007334166483,72115.6685877905,53.541015625,219.426171875,13.8823444341588,72115.6685877905,108.541015625,781.264192708333,27.6220782520408,72115.6685877905,"Ulls"
100.6796875,371.113020833333,18.6202067057005,78230.1469422657,85.384765625,509.896223958333,20.7583384658026,78230.1469422657,118.5859375,147.112760416667,11.7090850281112,78230.1469422657,"Ulls"
69.1015625,1229.59401041667,34.4019932349286,84255.2978537364,45.462890625,338.631380208333,17.249557521919,84255.2978537364,88.6484375,434.754166666667,20.7130817752126,84255.2978537364,"Ulls"
104.5703125,768.883072916667,26.6978305344379,96618.8101830529,91.9140625,708.58203125,24.6122853397716,96618.8101830529,131.01953125,331.549479166667,16.6911693478571,96618.8101830529,"Ulls"
149.2890625,790.947395833333,27.3032658583198,112817.752400636,100.88671875,1440.49921875,34.1998767264307,112817.752400636,165.673828125,869.231380208333,28.0013048683067,112817.752400636,"Ulls"
116.43359375,315.816927083333,17.2445615789445,78609.1506654214,77.9296875,608.23515625,22.7217322441705,78609.1506654214,161.296875,447.986197916667,19.9433071118989,78609.1506654214,"Ulls"
190.05078125,602.75625,19.8146302275261,93901.8857192631,144.1484375,801.2171875,23.8621274620005,93901.8857192631,184.703125,508.835677083333,18.6053935337994,93901.8857192631,"Ulls"
121.302734375,1682.16080729167,39.3580870264663,116380.792994619,91.9765625,989.923697916667,27.5338320527815,116380.792994619,134.099609375,451.125911458333,19.4695413699653,116380.792994619,"Ulls"
135.337890625,576.456640625,22.67866383896,81270.8250851924,112.837890625,781.351171875,25.4550541292686,81270.8250851924,140.458984375,158.762369791667,11.5234397909017,81270.8250851924,"Ulls"
99.478515625,525.798828125,21.5902104993065,126975.721850428,74.048828125,711.033463541667,25.7457219437746,126975.721850428,132.453125,2037.11119791667,44.202828199829,126975.721850428,"Ulls"
48.390625,175.134635416667,12.6524295424599,70487.3992473396,63.005859375,562.028515625,21.1756363180859,70487.3992473396,100.150390625,394.842317708333,18.8744494424617,70487.3992473396,"Ulls"
153.578125,861.839322916667,27.8646574072291,106761.238939144,137.5625,891.306510416666,27.5893390220631,106761.238939144,191.0546875,294.1375,16.1873302710516,106761.238939144,"Ulls"
147.8203125,845.233333333333,28.2298142102635,91851.5813607421,105.423828125,1109.60065104167,31.978606317129,91851.5813607421,145.4609375,244.146354166667,14.8928889142504,91851.5813607421,"Ulls"
82.98046875,426.27421875,20.1785660682178,75052.0287479088,73.96875,534.275520833333,21.3995621314516,75052.0287479088,109.1015625,134.81328125,10.4989779612834,75052.0287479088,"Ulls"
135.365234375,341.661067708333,17.8243357792026,103402.476273812,121.73828125,963.6890625,28.7594201866406,103402.476273812,162.548828125,348.098567708333,17.560919077743,103402.476273812,"Ulls"
167.23828125,560.7890625,21.4505662973444,106966.906312136,139.48828125,3191.11588541667,48.8228305270938,106966.906312136,195.48046875,220.320833333333,12.8846123737002,106966.906312136,"Ulls"
135.583984375,876.578776041667,29.0567745135246,110070.570267898,113.810546875,1062.33216145833,31.049390745387,110070.570267898,172.701171875,502.700651041667,21.9338988664742,110070.570267898,"Ulls"
109.9453125,1239.55338541667,33.9954467314698,101341.37440331,66.626953125,769.287630208333,24.9000005845662,101341.37440331,120.490234375,511.425390625,21.6926256073373,101341.37440331,"Ulls"
90.880859375,278.098828125,14.4788606550637,75763.3453983112,66.396484375,668.042838541667,24.4696861211076,75763.3453983112,100.810546875,226.635546875,14.6889594331242,75763.3453983112,"Ulls"
199.28515625,290.397395833333,14.2195164284142,102714.31940988,132.150390625,1546.974609375,35.52376448327,102714.31940988,210.4609375,602.091666666667,18.3359473796293,102714.31940988,"Ulls"
133.431640625,433.087890625,20.3852584580004,100835.940069407,80.400390625,1119.79231770833,31.0939448793465,100835.940069407,143.951171875,636.173307291667,24.5214531346995,100835.940069407,"Ulls"
120.21875,1967.6375,44.2302615691134,117392.529440463,100.232421875,851.304036458333,26.7895072875016,117392.529440463,136.98828125,314.232552083333,17.303805166186,117392.529440463,"Ulls"
114.828125,1199.31927083333,33.3766674441539,73295.4959890748,57.05859375,553.218229166667,21.6399102820981,73295.4959890748,112.931640625,414.977734375,19.7044220847365,73295.4959890748,"Ulls"
139.25,306.693489583333,16.8027367249018,94766.3078493696,89.103515625,772.807682291667,25.4563732254433,94766.3078493696,156.37890625,615.765364583333,22.5724561228818,94766.3078493696,"Ulls"
76.140625,622.482291666667,23.9179983836412,82757.4601171174,60.43359375,508.997916666667,21.2991328663598,82757.4601171174,123.013671875,868.285026041667,28.74048901357,82757.4601171174,"Ulls"
127.2109375,246.20234375,14.0522753206335,86008.098167873,83.1484375,856.763020833333,26.5412663948772,86008.098167873,106.568359375,413.692578125,16.9220511537912,86008.098167873,"Ulls"
140.400390625,803.289713541667,26.4140377832278,111980.017042632,91.978515625,900.567578125,27.499352546232,111980.017042632,173.634765625,427.042578125,19.0428595244696,111980.017042632,"Ulls"
73.056640625,633.616276041667,24.4133601604659,97602.7587691901,54.3984375,877.507552083333,27.9107076839714,97602.7587691901,108.48046875,828.066666666667,27.1704327440524,97602.7587691901,"Ulls"
70.890625,648.51796875,25.2159125820955,85257.3282609433,58.248046875,713.135026041667,26.2971153215731,85257.3282609433,137.533203125,476.792838541667,20.9589730170753,85257.3282609433,"Ulls"
109.970703125,494.871744791667,21.3974644422655,106885.151449257,75.42578125,830.181510416667,26.2629808264956,106885.151449257,113.32421875,491.840364583333,21.0982995954915,106885.151449257,"Ulls"
125.466796875,257.714973958333,14.785754809502,87755.1367441396,88.990234375,618.948567708333,24.0657751154439,87755.1367441396,159.640625,729.078385416667,25.4876625696883,87755.1367441396,"Ulls"
67.716796875,225.241536458333,13.5266894324399,80364.2598032198,50.42578125,500.012760416667,20.4630545109546,80364.2598032198,108.853515625,642.588411458333,24.8646722815621,80364.2598032198,"Ulls"
92.908203125,457.253255208333,19.3647676749158,97060.7873280538,67.818359375,309.535286458333,16.2109874580592,97060.7873280538,121.392578125,732.907161458333,25.0520337549734,97060.7873280538,"Ulls"
102.490234375,1184.005078125,33.7298220018208,92433.5023362619,85.333984375,570.583984375,21.7052114012486,92433.5023362619,131.80859375,323.703645833333,17.6082998642019,92433.5023362619,"Ulls"
49.802734375,367.807161458333,15.0405967562453,79387.3120518238,33.1640625,577.071614583333,17.7538375867292,79387.3120518238,37.798828125,257.547786458333,12.1975706532252,79387.3120518238,"Ulls"
79.44140625,225.627083333333,14.1927686123445,59578.0293898048,74.83203125,365.960677083333,17.0790880362188,59578.0293898048,96.017578125,125.249869791667,10.7669163554079,59578.0293898048,"Ulls"
141.294921875,268.558463541667,15.1867208735851,95207.8293869835,108.669921875,831.251953125,25.3892058312073,95207.8293869835,182.466796875,407.214192708333,18.1572356610119,95207.8293869835,"Ulls"
187.505859375,656.637630208333,21.94365141376,119644.854423263,145.1171875,1913.4203125,38.8578377228371,119644.854423263,205.30859375,313.802604166667,15.4973743831358,119644.854423263,"Ulls"
132.4609375,1112.19895833333,32.1793982605368,113560.748987609,112.21484375,975.879427083334,30.0459576502617,113560.748987609,170.841796875,424.780078125,18.9870265305285,113560.748987609,"Ulls"
151.609375,352.598958333333,18.2560669473473,109490.496971723,107.787109375,1101.09752604167,32.706350696054,109490.496971723,130.107421875,266.494921875,15.3348578382625,109490.496971723,"Ulls"
162.017578125,664.594661458333,24.9741429482582,103366.23171332,126.421875,1092.96875,32.2273201499793,103366.23171332,182.224609375,172.394921875,11.8686699036297,103366.23171332,"Ulls"
165.92578125,1803.86848958333,41.1500275810284,106495.937094779,95.36328125,1463.78828125,35.2993702152872,106495.937094779,179.609375,564.748177083333,22.7212035981772,106495.937094779,"Ulls"
143.60546875,723.367447916667,23.9848172504349,89425.2366110524,99.107421875,758.380598958333,24.21466117966,89425.2366110524,150.6875,231.6328125,14.0125069456101,89425.2366110524,"Ulls"
115.525390625,394.657161458333,19.3891073919922,110898.256016726,78.66796875,950.46796875,28.9798895714031,110898.256016726,149.193359375,1148.56315104167,32.9840102204194,110898.256016726,"Ulls"
148.228515625,574.212630208333,23.142605909343,97859.7611530824,131.755859375,1118.93893229167,30.4059336748255,97859.7611530824,161.9296875,139.153645833333,11.4636503060605,97859.7611530824,"Ulls"
136.734375,918.51328125,28.3642374336724,103828.147947572,117.97265625,475.807291666667,21.1092780160739,103828.147947572,149.033203125,334.831640625,16.6811300001596,103828.147947572,"Ulls"
93.767578125,506.003255208333,21.6421110993615,90268.3011865968,74.67578125,733.227864583333,25.5027051544405,90268.3011865968,115.306640625,213.664713541667,14.099835968864,90268.3011865968,"Ulls"
54.71875,481.578645833333,21.2890397547808,60782.8593392852,48.46484375,323.5328125,16.0696130682228,60782.8593392852,68.3828125,84.25390625,8.51555012721318,60782.8593392852,"Ulls"
140.654296875,1066.00611979167,29.56938740976,91215.656716955,76.572265625,585.043619791667,22.9222360572027,91215.656716955,147.400390625,644.398567708334,24.5090448690425,91215.656716955,"Ulls"
161.609375,213.241145833333,12.0844489106827,95062.1591281953,120.5234375,835.959375,25.6411476882677,95062.1591281953,190.68359375,762.965104166667,21.6133086544035,95062.1591281953,"Ulls"
107.7265625,479.67578125,21.192870044962,85269.9663777551,74.634765625,339.314192708333,17.6731009263483,85269.9663777551,121.291015625,373.482942708333,17.5636075546871,85269.9663777551,"Ulls"
149.8046875,1176.45963541667,32.2587232096609,86179.3728898143,92.75,616.000260416667,23.3015586290916,86179.3728898143,155.0703125,289.614322916667,16.5277848207801,86179.3728898143,"Ulls"
108.05859375,627.633854166667,23.4183924692562,85087.7743595868,87.748046875,1113.92643229167,28.2979016301595,85087.7743595868,125.1328125,357.313802083333,17.6283434761164,85087.7743595868,"Ulls"
149.078125,179.811197916667,12.4374133678054,79825.4509957715,114.0234375,697.048958333333,23.6973332095696,79825.4509957715,157.28515625,195.67734375,12.3441835459023,79825.4509957715,"Ulls"
101.328125,503.626822916667,20.9164672055638,95628.0822272956,77.40234375,559.28359375,21.232767133631,95628.0822272956,147.962890625,863.300130208333,28.3699408595701,95628.0822272956,"Ulls"
151.37109375,1347.81744791667,35.4302556449724,93557.613803783,87.140625,716.820052083333,25.6003446355979,93557.613803783,162.05859375,940.833854166667,28.3798606748016,93557.613803783,"Ulls"
86.376953125,719.486328125,26.0219754336834,100209.999955348,63.3203125,1207.07135416667,25.459792289406,100209.999955348,44.85546875,188.377864583333,11.4716473360592,100209.999955348,"Ulls"
103.72265625,338.1171875,17.853891828139,92458.9259301748,70.921875,366.76484375,17.7653597176623,92458.9259301748,128.775390625,383.062109375,18.8049797604356,92458.9259301748,"Ulls"
84.544921875,59.619140625,7.234080983988,59309.4737556756,59.48046875,381.975260416667,17.5087219687861,59309.4737556756,94.59375,212.1796875,13.1187881895172,59309.4737556756,"Ulls"
153.056640625,376.602473958333,18.669436479454,98545.0446163362,116.5703125,906.5625,27.4503619077713,98545.0446163362,171.013671875,289.739453125,16.1412378265631,98545.0446163362,"Ulls"
73.53515625,245.272395833333,15.0292238433311,76635.5922986373,54.927734375,447.419921875,19.6931807829711,76635.5922986373,86.19140625,318.655729166667,17.4568960714861,76635.5922986373,"Ulls"
68.580078125,557.670182291667,23.3347855810484,87674.0992297667,56.74609375,557.0375,22.1631864979752,87674.0992297667,89.9140625,398.511979166667,19.4962104701478,87674.0992297667,"Ulls"
149.05078125,470.090364583333,20.6041670996821,118369.286150172,80.80859375,1381.69010416667,35.3983649261336,118369.286150172,128.46875,752.436979166667,26.103066663918,118369.286150172,"Ulls"
25.142578125,64.8657552083333,7.71123785938052,56713.3888000955,42.541015625,277.465755208333,15.6034997322315,56713.3888000955,92.3515625,320.505208333333,17.4705078318242,56713.3888000955,"Ulls"
84.33984375,356.43515625,17.3504954789274,81132.2159686997,52.416015625,409.562369791667,18.7305366192604,81132.2159686997,147.59375,1667.21302083333,37.5299984189038,81132.2159686997,"Ulls"
123.908203125,724.896744791666,25.4110604290749,122221.314706202,107.736328125,1681.14440104167,37.3557219407873,122221.314706202,158.79296875,561.723958333333,22.0817994106367,122221.314706202,"Ulls"
